time,value
8878,1664
8879,1738
8880,1766
8881,1792
8882,1826
8883,1742
8884,1749
8885,1769
8886,1795
8887,1742
8888,1643
8889,1611
8890,1614
8891,1652
8892,1611
8893,1570
8894,1568
8895,1492
8896,1501
8897,1520
8898,1436
8899,1290
8900,1255
8901,1168
8902,1132
8903,1148
8904,1136
8905,1052
8906,1015
8907,1020
8908,1015
8909,1032
8910,1017
8911,1013
8912,1018
8913,1046
8914,1046
8915,1029
8916,1051
8917,1050
8918,1047
8919,1070
8920,1023
8921,1056
8922,1023
8923,1003
8924,999
8925,998
8926,980
8927,975
8928,951
8929,954
8930,948
8931,936
8932,950
8933,952
8934,956
8935,953
8936,948
8937,938
8938,977
8939,967
8940,963
8941,942
8942,971
8943,971
8944,959
8945,976
8946,984
8947,991
8948,974
8949,983
8950,987
8951,1004
8952,1024
8953,1061
8954,1081
8955,1144
8956,1187
8957,1215
8958,1263
8959,1398
8960,1480
8961,1578
8962,1564
8963,1577
8964,1574
8965,1668
8966,1689
8967,1621
8968,1625
8969,1711
8970,1633
8971,1611
8972,1628
8973,1617
8974,1627
8975,1593
8976,1566
8977,1603
8978,1553
8979,1586
8980,1605
8981,1601
8982,1603
8983,1528
8984,1513
8985,1498
8986,1648
8987,1562
8988,1462
8989,1435
8990,1429
8991,1411
8992,1379
8993,1396
8994,1209
8995,1200
8996,1110
8997,1086
8998,1066
8999,1038
9000,1001
9001,952
9002,879
9003,919
9004,984
9005,940
9006,907
9007,881
9008,911
9009,926
9010,956
9011,956
9012,993
9013,996
9014,1006
9015,1007
9016,996
9017,1000
9018,987
9019,990
9020,978
9021,975
9022,967
9023,928
9024,972
9025,952
9026,944
9027,962
9028,951
9029,924
9030,917
9031,891
9032,878
9033,895
9034,893
9035,929
9036,926
9037,908
9038,893
9039,911
9040,888
9041,907
9042,904
9043,911
9044,920
9045,910
9046,913
9047,913
9048,919
9049,905
9050,905
9051,913
9052,913
9053,915
9054,908
9055,910
9056,902
9057,924
9058,926
9059,936
9060,927
9061,929
9062,938
9063,940
9064,940
9065,924
9066,924
9067,926
9068,941
9069,929
9070,940
9071,931
9072,911
9073,933
9074,915
9075,918
9076,912
9077,908
9078,930
9079,922
9080,926
9081,907
9082,920
9083,907
9084,908
9085,911
9086,909
9087,896
9088,893
9089,893
9090,892
9091,894
9092,921
9093,900
9094,926
9095,913
9096,926
9097,922
9098,923
9099,911
9100,919
9101,887
9102,875
9103,866
9104,885
9105,883
9106,882
9107,883
9108,877
9109,893
9110,908
9111,912
9112,906
9113,902
9114,871
9115,882
9116,872
9117,880
9118,909
9119,910
9120,900
9121,931
9122,944
9123,894
9124,934
9125,945
9126,892
9127,866
9128,921
9129,933
9130,919
9131,948
9132,941
9133,947
9134,956
9135,928
9136,931
9137,931
9138,881
9139,879
9140,880
9141,883
9142,867
9143,888
9144,887
9145,884
9146,879
9147,911
9148,911
9149,899
9150,896
9151,887
9152,895
9153,913
9154,928
9155,918
9156,915
9157,903
9158,890
9159,902
9160,903
9161,884
9162,905
9163,913
9164,930
9165,920
9166,915
9167,919
9168,900
9169,909
9170,904
9171,895
9172,898
9173,900
9174,896
9175,883
9176,876
9177,868
9178,852
9179,859
9180,892
9181,860
9182,874
9183,890
9184,898
9185,851
9186,861
9187,878
9188,883
9189,897
9190,891
9191,877
9192,861
9193,873
9194,897
9195,883
9196,880
9197,874
9198,878
9199,868
9200,895
9201,894
9202,882
9203,895
9204,916
9205,913
9206,916
9207,926
9208,918
9209,917
9210,909
9211,926
9212,910
9213,910
9214,927
9215,906
9216,917
9217,922
9218,911
9219,918
9220,917
9221,922
9222,919
9223,933
9224,950
9225,942
9226,946
9227,946
9228,951
9229,961
9230,964
9231,958
9232,952
9233,967
9234,951
9235,962
9236,954
9237,961
9238,960
9239,973
9240,974
9241,1001
9242,1029
9243,1087
9244,1108
9245,1194
9246,1222
9247,1261
9248,1311
9249,1458
9250,1578
9251,1552
9252,1542
9253,1591
9254,1675
9255,1637
9256,1601
9257,1634
9258,1685
9259,1675
9260,1636
9261,1673
9262,1674
9263,1665
9264,1642
9265,1668
9266,1629
9267,1681
9268,1669
9269,1631
9270,1653
9271,1619
9272,1620
9273,1589
9274,1641
9275,1617
9276,1580
9277,1583
9278,1568
9279,1561
9280,1530
9281,1491
9282,1419
9283,1307
9284,1280
9285,1235
9286,1212
9287,1168
9288,1134
9289,1105
9290,1088
9291,1078
9292,1046
9293,1045
9294,1064
9295,1047
9296,1053
9297,1049
9298,1040
9299,1057
9300,1065
9301,1074
9302,1064
9303,1061
9304,1032
9305,1028
9306,1032
9307,1011
9308,1016
9309,1020
9310,1013
9311,1006
9312,1010
9313,999
9314,993
9315,976
9316,986
9317,985
9318,986
9319,988
9320,976
9321,997
9322,996
9323,1016
9324,1009
9325,1013
9326,1015
9327,1013
9328,1028
9329,1039
9330,1039
9331,1041
9332,1043
9333,1044
9334,1044
9335,1064
9336,1084
9337,1106
9338,1128
9339,1198
9340,1202
9341,1257
9342,1278
9343,1357
9344,1445
9345,1601
9346,1594
9347,1697
9348,1693
9349,1735
9350,1840
9351,1790
9352,1812
9353,1769
9354,1696
9355,1737
9356,1737
9357,1698
9358,1653
9359,1641
9360,1667
9361,1691
9362,1689
9363,1686
9364,1669
9365,1688
9366,1703
9367,1686
9368,1658
9369,1649
9370,1630
9371,1597
9372,1560
9373,1541
9374,1566
9375,1547
9376,1516
9377,1467
9378,1388
9379,1275
9380,1234
9381,1181
9382,1169
9383,1127
9384,1085
9385,1057
9386,1054
9387,1036
9388,1024
9389,1026
9390,1036
9391,1035
9392,1023
9393,1018
9394,1033
9395,1031
9396,1028
9397,1036
9398,1027
9399,1017
9400,1015
9401,983
9402,988
9403,971
9404,983
9405,976
9406,968
9407,956
9408,948
9409,961
9410,971
9411,956
9412,953
9413,956
9414,949
9415,941
9416,945
9417,939
9418,934
9419,934
9420,923
9421,932
9422,929
9423,939
9424,949
9425,966
9426,972
9427,977
9428,981
9429,983
9430,974
9431,989
9432,1023
9433,1049
9434,1084
9435,1115
9436,1186
9437,1216
9438,1284
9439,1332
9440,1421
9441,1540
9442,1595
9443,1607
9444,1589
9445,1601
9446,1639
9447,1661
9448,1656
9449,1633
9450,1672
9451,1675
9452,1690
9453,1657
9454,1651
9455,1650
9456,1640
9457,1611
9458,1599
9459,1585
9460,1586
9461,1584
9462,1610
9463,1620
9464,1565
9465,1583
9466,1571
9467,1562
9468,1555
9469,1551
9470,1508
9471,1464
9472,1452
9473,1420
9474,1374
9475,1270
9476,1243
9477,1195
9478,1162
9479,1121
9480,1067
9481,1015
9482,1006
9483,995
9484,990
9485,997
9486,1018
9487,1000
9488,1000
9489,1014
9490,1018
9491,1011
9492,1018
9493,1020
9494,1028
9495,1003
9496,1022
9497,1020
9498,991
9499,956
9500,944
9501,943
9502,941
9503,935
9504,934
9505,946
9506,951
9507,947
9508,953
9509,956
9510,945
9511,942
9512,942
9513,940
9514,938
9515,949
9516,958
9517,950
9518,957
9519,974
9520,966
9521,968
9522,975
9523,970
9524,969
9525,964
9526,968
9527,957
9528,975
9529,1023
9530,1022
9531,1066
9532,1127
9533,1176
9534,1230
9535,1287
9536,1348
9537,1524
9538,1591
9539,1598
9540,1575
9541,1677
9542,1791
9543,1763
9544,1686
9545,1667
9546,1639
9547,1670
9548,1677
9549,1667
9550,1648
9551,1594
9552,1614
9553,1591
9554,1656
9555,1704
9556,1682
9557,1639
9558,1621
9559,1635
9560,1574
9561,1633
9562,1603
9563,1534
9564,1541
9565,1542
9566,1543
9567,1517
9568,1495
9569,1457
9570,1373
9571,1271
9572,1216
9573,1156
9574,1107
9575,1093
9576,1060
9577,1018
9578,1004
9579,979
9580,994
9581,994
9582,977
9583,967
9584,970
9585,959
9586,970
9587,985
9588,984
9589,987
9590,952
9591,964
9592,955
9593,939
9594,946
9595,949
9596,948
9597,960
9598,944
9599,955
9600,966
9601,961
9602,975
9603,959
9604,951
9605,953
9606,957
9607,967
9608,959
9609,986
9610,991
9611,958
9612,964
9613,944
9614,946
9615,981
9616,955
9617,984
9618,987
9619,970
9620,973
9621,972
9622,1001
9623,997
9624,1008
9625,1012
9626,1036
9627,1090
9628,1131
9629,1179
9630,1225
9631,1324
9632,1411
9633,1573
9634,1571
9635,1523
9636,1547
9637,1621
9638,1646
9639,1616
9640,1530
9641,1586
9642,1613
9643,1621
9644,1534
9645,1574
9646,1508
9647,1491
9648,1452
9649,1674
9650,1706
9651,1718
9652,1687
9653,1679
9654,1650
9655,1646
9656,1623
9657,1640
9658,1631
9659,1589
9660,1613
9661,1563
9662,1562
9663,1546
9664,1537
9665,1530
9666,1277
9667,1138
9668,1114
9669,1093
9670,1033
9671,1011
9672,1031
9673,1005
9674,1001
9675,1036
9676,1008
9677,1028
9678,1044
9679,1007
9680,993
9681,967
9682,1025
9683,985
9684,1003
9685,987
9686,1010
9687,1006
9688,975
9689,1039
9690,1015
9691,1011
9692,943
9693,986
9694,983
9695,1034
9696,1023
9697,988
9698,989
9699,1032
9700,983
9701,977
9702,966
9703,988
9704,1018
9705,1003
9706,987
9707,960
9708,1049
9709,987
9710,1021
9711,1001
9712,991
9713,1050
9714,983
9715,991
9716,986
9717,983
9718,1031
9719,948
9720,962
9721,926
9722,962
9723,939
9724,920
9725,938
9726,955
9727,985
9728,959
9729,961
9730,938
9731,907
9732,985
9733,909
9734,883
9735,884
9736,887
9737,956
9738,953
9739,917
9740,948
9741,957
9742,950
9743,884
9744,920
9745,890
9746,870
9747,903
9748,931
9749,983
9750,932
9751,926
9752,930
9753,956
9754,916
9755,917
9756,892
9757,870
9758,909
9759,938
9760,952
9761,916
9762,895
9763,916
9764,905
9765,900
9766,895
9767,932
9768,922
9769,904
9770,879
9771,897
9772,888
9773,879
9774,908
9775,896
9776,896
9777,900
9778,911
9779,934
9780,935
9781,931
9782,927
9783,929
9784,959
9785,955
9786,976
9787,992
9788,989
9789,966
9790,973
9791,962
9792,957
9793,947
9794,927
9795,937
9796,925
9797,928
9798,908
9799,920
9800,920
9801,904
9802,907
9803,902
9804,915
9805,905
9806,923
9807,911
9808,925
9809,922
9810,916
9811,925
9812,917
9813,916
9814,918
9815,918
9816,929
9817,924
9818,919
9819,910
9820,910
9821,907
9822,916
9823,919
9824,919
9825,906
9826,908
9827,898
9828,896
9829,891
9830,900
9831,905
9832,897
9833,880
9834,893
9835,902
9836,896
9837,887
9838,891
9839,890
9840,883
9841,879
9842,878
9843,892
9844,884
9845,890
9846,893
9847,875
9848,878
9849,880
9850,875
9851,874
9852,863
9853,865
9854,882
9855,881
9856,902
9857,921
9858,915
9859,891
9860,888
9861,903
9862,911
9863,891
9864,888
9865,873
9866,883
9867,907
9868,893
9869,880
9870,906
9871,898
9872,904
9873,896
9874,898
9875,906
9876,896
9877,891
9878,880
9879,884
9880,893
9881,913
9882,918
9883,917
9884,937
9885,920
9886,926
9887,920
9888,925
9889,909
9890,921
9891,912
9892,920
9893,923
9894,939
9895,941
9896,957
9897,951
9898,950
9899,943
9900,947
9901,946
9902,923
9903,906
9904,916
9905,923
9906,931
9907,916
9908,925
9909,910
9910,922
9911,929
9912,952
9913,1007
9914,1021
9915,1087
9916,1136
9917,1205
9918,1249
9919,1302
9920,1401
9921,1523
9922,1575
9923,1606
9924,1588
9925,1658
9926,1698
9927,1573
9928,1559
9929,1598
9930,1678
9931,1673
9932,1645
9933,1664
9934,1680
9935,1640
9936,1593
9937,1566
9938,1664
9939,1653
9940,1663
9941,1691
9942,1686
9943,1683
9944,1628
9945,1624
9946,1668
9947,1664
9948,1588
9949,1590
9950,1590
9951,1517
9952,1502
9953,1452
9954,1387
9955,1289
9956,1255
9957,1169
9958,1171
9959,1134
9960,1074
9961,984
9962,975
9963,917
9964,917
9965,907
9966,954
9967,938
9968,926
9969,933
9970,932
9971,912
9972,935
9973,916
9974,944
9975,953
9976,932
9977,947
9978,969
9979,938
9980,913
9981,917
9982,907
9983,948
9984,948
9985,911
9986,933
9987,963
9988,935
9989,938
9990,924
9991,944
9992,922
9993,925
9994,928
9995,948
9996,931
9997,1002
9998,942
9999,925
10000,930
10001,956
10002,936
10003,983
10004,912
10005,960
10006,945
10007,969
10008,979
10009,986
10010,1013
10011,1049
10012,1083
10013,1197
10014,1210
10015,1334
10016,1450
10017,1512
10018,1626
10019,1637
10020,1607
10021,1747
10022,1803
10023,1706
10024,1694
10025,1733
10026,1746
10027,1802
10028,1737
10029,1725
10030,1746
10031,1715
10032,1685
10033,1675
10034,1714
10035,1736
10036,1717
10037,1715
10038,1721
10039,1762
10040,1735
10041,1707
10042,1722
10043,1672
10044,1676
10045,1684
10046,1636
10047,1579
10048,1525
10049,1476
10050,1419
10051,1290
10052,1217
10053,1139
10054,1127
10055,1080
10056,1051
10057,1030
10058,1006
10059,1000
10060,981
10061,962
10062,975
10063,967
10064,998
10065,984
10066,996
10067,980
10068,977
10069,987
10070,989
10071,970
10072,946
10073,967
10074,1020
10075,997
10076,957
10077,1003
10078,991
10079,939
10080,918
10081,887
10082,893
10083,905
10084,916
10085,933
10086,942
10087,968
10088,929
10089,957
10090,952
10091,973
10092,897
10093,885
10094,911
10095,917
10096,931
10097,950
10098,945
10099,962
10100,940
10101,944
10102,958
10103,962
10104,968
10105,1009
10106,1047
10107,1097
10108,1123
10109,1193
10110,1285
10111,1348
10112,1498
10113,1623
10114,1687
10115,1710
10116,1754
10117,1795
10118,1771
10119,1741
10120,1759
10121,1750
10122,1747
10123,1730
10124,1785
10125,1832
10126,1917
10127,1838
10128,1799
10129,1764
10130,1756
10131,1760
10132,1739
10133,1772
10134,1735
10135,1731
10136,1676
10137,1672
10138,1695
10139,1662
10140,1630
10141,1621
10142,1620
10143,1546
10144,1515
10145,1463
10146,1367
10147,1294
10148,1224
10149,1175
10150,1172
10151,1108
10152,1060
10153,1004
10154,1001
10155,992
10156,996
10157,986
10158,976
10159,967
10160,975
10161,976
10162,979
10163,981
10164,972
10165,977
10166,979
10167,971
10168,981
10169,966
10170,957
10171,961
10172,957
10173,967
10174,981
10175,962
10176,960
10177,972
10178,961
10179,957
10180,962
10181,936
10182,940
10183,928
10184,938
10185,949
10186,938
10187,943
10188,944
10189,951
10190,947
10191,943
10192,954
10193,959
10194,975
10195,970
10196,962
10197,968
10198,973
10199,994
10200,1013
10201,1041
10202,1042
10203,1083
10204,1129
10205,1180
10206,1255
10207,1300
10208,1392
10209,1493
10210,1568
10211,1563
10212,1582
10213,1615
10214,1697
10215,1606
10216,1645
10217,1631
10218,1701
10219,1675
10220,1707
10221,1714
10222,1682
10223,1642
10224,1609
10225,1600
10226,1623
10227,1599
10228,1654
10229,1649
10230,1619
10231,1625
10232,1572
10233,1605
10234,1593
10235,1593
10236,1537
10237,1477
10238,1471
10239,1473
10240,1460
10241,1435
10242,1360
10243,1305
10244,1248
10245,1175
10246,1114
10247,1076
10248,1028
10249,959
10250,953
10251,961
10252,934
10253,936
10254,930
10255,913
10256,899
10257,905
10258,909
10259,914
10260,916
10261,918
10262,929
10263,927
10264,932
10265,942
10266,955
10267,964
10268,956
10269,939
10270,955
10271,959
10272,946
10273,943
10274,926
10275,937
10276,915
10277,937
10278,938
10279,926
10280,933
10281,926
10282,910
10283,909
10284,918
10285,912
10286,936
10287,924
10288,914
10289,922
10290,937
10291,929
10292,921
10293,930
10294,929
10295,918
10296,928
10297,926
10298,945
10299,1017
10300,1052
10301,1139
10302,1208
10303,1281
10304,1352
10305,1553
10306,1584
10307,1622
10308,1618
10309,1667
10310,1736
10311,1672
10312,1656
10313,1703
10314,1725
10315,1666
10316,1646
10317,1665
10318,1622
10319,1584
10320,1640
10321,1650
10322,1650
10323,1634
10324,1632
10325,1633
10326,1605
10327,1601
10328,1553
10329,1545
10330,1594
10331,1585
10332,1538
10333,1459
10334,1457
10335,1454
10336,1420
10337,1406
10338,1330
10339,1186
10340,1164
10341,1093
10342,1073
10343,1035
10344,1011
10345,971
10346,948
10347,961
10348,936
10349,941
10350,929
10351,934
10352,951
10353,953
10354,958
10355,948
10356,997
10357,990
10358,979
10359,944
10360,954
10361,943
10362,965
10363,972
10364,921
10365,954
10366,958
10367,962
10368,946
10369,936
10370,955
10371,917
10372,927
10373,956
10374,968
10375,962
10376,963
10377,995
10378,975
10379,959
10380,960
10381,981
10382,979
10383,943
10384,963
10385,971
10386,986
10387,950
10388,977
10389,952
10390,961
10391,931
10392,921
10393,901
10394,922
10395,912
10396,946
10397,909
10398,963
10399,937
10400,913
10401,881
10402,888
10403,889
10404,890
10405,915
10406,920
10407,964
10408,904
10409,923
10410,922
10411,871
10412,926
10413,929
10414,920
10415,893
10416,903
10417,926
10418,911
10419,865
10420,878
10421,891
10422,912
10423,878
10424,903
10425,910
10426,899
10427,875
10428,870
10429,887
10430,886
10431,862
10432,870
10433,906
10434,915
10435,921
10436,934
10437,914
10438,910
10439,896
10440,873
10441,874
10442,842
10443,932
10444,909
10445,879
10446,866
10447,884
10448,906
10449,894
10450,935
10451,923
10452,917
10453,875
10454,888
10455,868
10456,902
10457,895
10458,937
10459,940
10460,945
10461,892
10462,882
10463,905
10464,885
10465,891
10466,859
10467,899
10468,943
10469,931
10470,917
10471,927
10472,920
10473,912
10474,911
10475,940
10476,914
10477,874
10478,871
10479,904
10480,860
10481,858
10482,892
10483,895
10484,888
10485,880
10486,859
10487,889
10488,870
10489,860
10490,885
10491,896
10492,917
10493,919
10494,922
10495,919
10496,859
10497,828
10498,904
10499,961
10500,930
10501,934
10502,890
10503,855
10504,891
10505,888
10506,890
10507,896
10508,896
10509,886
10510,887
10511,876
10512,865
10513,904
10514,912
10515,900
10516,900
10517,880
10518,877
10519,880
10520,866
10521,891
10522,891
10523,868
10524,885
10525,865
10526,874
10527,904
10528,877
10529,913
10530,912
10531,910
10532,900
10533,899
10534,904
10535,915
10536,912
10537,887
10538,891
10539,898
10540,884
10541,894
10542,886
10543,900
10544,890
10545,899
10546,885
10547,878
10548,881
10549,892
10550,930
10551,905
10552,909
10553,920
10554,923
10555,915
10556,914
10557,916
10558,911
10559,910
10560,907
10561,909
10562,921
10563,900
10564,894
10565,916
10566,920
10567,927
10568,941
10569,930
10570,937
10571,961
10572,957
10573,950
10574,953
10575,952
10576,963
10577,951
10578,954
10579,959
10580,951
10581,956
